date,bc_active_addresses,bc_tx_count,bc_hash_rate,bc_fees_usd,bc_tx_volume_usd,bc_mempool_bytes,cm_mvrv,cm_active_addr,cm_stablecoin_cap,fear_greed,spx,dxy,vix,us10y
2025-05-11 00:00:00+00:00,467125.0,281756.0,882273882.9975705,359974.2583308002,4002446571.2172523,404202.0,2.30314847924649,615305.0,211882638945.5552,70.0,,,,
2025-05-12 00:00:00+00:00,532368.0,378285.0,858588678.0848842,1337858.4305335,10610173476.098167,1120473.5,2.276547512358493,758453.0,211646524531.4144,70.0,5844.19,123.4863,18.39,4.45
2025-05-13 00:00:00+00:00,534997.0,295785.0,769769159.6623099,648686.5022897999,12139989800.498348,11194868.0,2.2970209363653464,808191.0,211558712282.1523,70.0,5886.55,122.9583,18.22,4.49
2025-05-14 00:00:00+00:00,535430.0,326818.0,852667376.8567126,750408.0708874,9186120404.981548,3252816.0,2.2817352097814925,790244.0,211193933682.75305,73.0,5892.58,122.6746,18.62,4.53
2025-05-15 00:00:00+00:00,540779.0,374153.0,864509979.3130558,560354.7024723999,13310349561.179665,4619042.0,2.2793299047250057,754318.0,213139338998.5433,70.0,5916.93,122.8174,17.83,4.45
2025-05-16 00:00:00+00:00,539053.0,363786.0,805296967.0313396,1329330.0474345007,9260377548.058199,22787209.5,2.272925986368772,829195.0,213376345572.93265,71.0,5958.38,123.0737,17.24,4.43
2025-05-17 00:00:00+00:00,474173.0,291797.0,853317480.0820746,742545.6680776,3011615665.251809,2324081.5,2.263971398372875,740377.0,213278964634.51025,74.0,,,,
2025-05-18 00:00:00+00:00,432229.0,629314.0,979723251.2998109,617501.7654656001,4277222751.359123,13553845.5,2.3240704676353836,601421.0,212921598822.2323,74.0,,,,
2025-05-19 00:00:00+00:00,499650.0,585883.0,852722089.09428,717736.5100800002,11066325015.853483,18266838.5,2.309462953385517,718046.0,212931580153.87878,74.0,5963.6,122.4186,18.14,4.46
2025-05-20 00:00:00+00:00,536030.0,569769.0,895055809.829457,793317.9449028997,10861017407.833975,7131489.0,2.3328187609635207,739140.0,212936397636.2719,71.0,5940.46,122.3199,18.09,4.48
2025-05-21 00:00:00+00:00,567751.0,422191.0,870865112.2664988,854755.1769794,14775186534.55395,1692735.5,2.387132485847717,796779.0,213787164693.66287,70.0,5844.61,121.7496,20.87,4.58
2025-05-22 00:00:00+00:00,612816.0,467803.0,907151158.610936,880076.3629847002,16043204929.738068,10227759.5,2.4191148692725477,868642.0,214234508950.5152,72.0,5842.01,122.0429,20.28,4.54
2025-05-23 00:00:00+00:00,571289.0,444625.0,937389530.5646338,676572.4056335001,15409133940.94576,8889595.5,2.325244185229265,809410.0,214529463595.851,78.0,5802.82,121.3837,22.29,4.51
2025-05-24 00:00:00+00:00,500617.0,395420.0,852722089.09428,566093.4235664,5446155680.062743,492031.0,2.3375230632787902,644711.0,214555692279.18134,66.0,,,,
2025-05-25 00:00:00+00:00,442797.0,356355.0,913198833.0016756,445837.9939643001,3288796413.1677313,2124411.0,2.3575883785824456,625162.0,214713441062.2292,74.0,,,,
2025-05-26 00:00:00+00:00,516548.0,358290.0,925294181.7831548,562698.6657424,9216183401.120417,1101721.0,2.3615409622706873,745729.0,214716580886.8354,73.0,,,20.57,
2025-05-27 00:00:00+00:00,508812.0,422984.0,852722089.09428,633358.5255411002,12251387161.35873,11950246.0,2.3483230152239987,706571.0,214642100670.6375,74.0,5921.54,121.6099,18.96,4.43
2025-05-28 00:00:00+00:00,546095.0,541153.0,991818600.0812899,867462.2414546999,10535083488.500374,1340159.5,2.319565765914059,782052.0,214399770634.6034,71.0,5888.55,121.9888,19.31,4.47
2025-05-29 00:00:00+00:00,542154.0,382859.0,961580228.1275918,566762.9540955998,10341416369.58704,180615.0,2.269515917375292,765279.0,214184104710.28162,74.0,5912.17,121.5617,19.18,4.43
2025-05-30 00:00:00+00:00,594597.0,396232.0,937389530.5646338,622022.3958603998,12038234757.004648,461782.0,2.2301710388100866,834229.0,214338693683.2969,60.0,5911.69,121.7674,18.57,4.41
2025-05-31 00:00:00+00:00,506671.0,299392.0,1016284104.8877773,419534.49353160005,3219514300.9733295,742561.0,2.2453195179282552,711975.0,214237745634.30493,50.0,,,,
2025-06-01 00:00:00+00:00,452800.0,256072.0,839539043.1681639,363769.4805422,2705917037.3142548,1309499.0,2.2668244854256177,689965.0,214171631203.26215,56.0,,,,
2025-06-02 00:00:00+00:00,516152.0,346488.0,839539043.1681639,499806.63066120003,12666100367.852962,1476073.0,2.263174032245519,771787.0,214288371286.27472,64.0,5935.94,121.1881,18.36,4.46
2025-06-03 00:00:00+00:00,560813.0,358895.0,908974603.1294405,508470.03912729985,11439289120.522953,4077689.0,2.249049850630191,864048.0,214796718039.54352,64.0,5970.37,121.4592,17.69,4.46
2025-06-04 00:00:00+00:00,545490.0,337037.0,795352777.73826,496235.1862085999,13646987293.23523,250402.5,2.2306295386760513,720304.0,214798421824.84457,62.0,5970.81,121.0539,17.61,4.37
2025-06-05 00:00:00+00:00,562558.0,320509.0,845851366.801007,506746.2234307999,10550534159.238892,167845.0,2.1644219757163037,781431.0,214332599740.3405,57.0,5939.3,120.9596,18.48,4.4
2025-06-06 00:00:00+00:00,543873.0,298643.0,845851366.801007,460534.6992896,11455561872.615784,1806655.0,2.221377259248508,781673.0,214533826387.48068,45.0,6000.36,121.161,16.77,4.51
2025-06-07 00:00:00+00:00,473987.0,290718.0,902662279.4965969,345801.8546332,3677820071.5810657,600437.5,2.246857184421021,653737.0,214468178817.85718,52.0,,,,
2025-06-08 00:00:00+00:00,436494.0,307505.0,965785515.8250304,335156.9307199001,2364440624.399593,2000727.0,2.2465926766265145,611460.0,214424257823.7462,62.0,,,,
2025-06-09 00:00:00+00:00,506842.0,361275.0,883725308.5980667,535624.7926309,9265964068.03982,8991339.5,2.3383291419548384,744523.0,215243688164.23825,62.0,6005.88,120.9103,17.16,4.49
2025-06-10 00:00:00+00:00,558332.0,428797.0,1066782693.9505239,585255.5890405998,11196025800.767021,1583733.5,2.3319943207037923,824315.0,215187014997.95352,71.0,6038.81,121.0485,16.95,4.47
2025-06-11 00:00:00+00:00,519320.0,347263.0,890037632.2309102,521050.4826344001,8722630197.219322,5209541.0,2.2994649025476215,755087.0,215424957235.12888,72.0,6022.24,120.587,17.26,4.41
2025-06-12 00:00:00+00:00,549165.0,425413.0,934223897.6608136,522331.18482560024,6376367919.772322,4197991.5,2.2419620475504867,780705.0,215511919834.62674,71.0,6045.26,120.1723,18.02,4.36
2025-06-13 00:00:00+00:00,567837.0,351499.0,915286926.7622839,695983.8000974999,11515533272.179176,5481833.5,2.2394272436628913,811764.0,216273839636.64368,61.0,5976.97,120.3245,20.82,4.41
2025-06-14 00:00:00+00:00,474984.0,273850.0,949216466.5546213,323387.4732385,3885367331.7677402,410440.5,2.227143824699812,631338.0,216215286433.97162,63.0,,,,
2025-06-15 00:00:00+00:00,439669.0,281934.0,854616743.0404905,279163.9849396,3155873881.1872916,446883.0,2.227219971359887,599893.0,216154774919.37357,60.0,,,,
2025-06-16 00:00:00+00:00,527740.0,361092.0,917456209.4405266,528005.8329406,11917602155.905172,2688756.0,2.258771912231857,722329.0,216149731253.8965,61.0,6033.11,120.1565,19.11,4.46
